350,GA4とは、Google Analyticsの最新バージョンです。 ウェブアプリケーションやモバイルアプリなど、あらゆるプラットフォームのデータを収集、分析するために設計された無料のアクセス解析ツールです。,2023-08-03 15:30:45
351,Azure OpenAI Service は、さまざまなユース ケースに応じた特定のニーズに合わせて微調整できる、業界をリードするコーディングおよび言語 AI モデルを提供します。,2023-08-03 15:30:45
352,アポロ アドビシステムズ社が提供するRIA技術、Adobe AIRの旧称。 アルファ版リリース時のコードネーム、および当時の実行環境Apollo Runtimeを指す。 2007年6月にベータ版がリリースされた際、「AIR」が正式名称となった。,2023-08-03 15:30:45
353,macOS（マックオーエス）は、Appleが開発・販売するMacのオペレーティングシステムである。当初の名称はMac OS X（マックオーエステン）で、のちにOS X（オーエステン）に改められていた（後述）。,2023-08-03 15:30:45
354,Decoratorとは、オブジェクト指向プログラミングにおいて提案された23種類の公式、デザインパターンの1つです。 このデザインパターンはオブジェクトの構造に関わるパターンです。 このDecoratorパターンは、一言でまとめると様々なオブジェクトで、一つのオブジェクトを重ね着させ、着飾るようなというパターンです。,2023-08-03 15:30:45
355,浮動小数点数 は、実数をコンピュータで処理（演算や記憶、通信）するために有限桁の小数で近似値として扱う方式であり、コンピュータの数値表現として広く用いられている。多くの場合、1ビットの符号部、固定長の指数部、固定長の仮数部、の3つの部分を組み合わせて、数値を表現する。,2023-08-03 15:30:45
356,機械学習 とは、経験からの学習により自動で改善するコンピューターアルゴリズムもしくはその研究領域で、人工知能の一種であるとみなされている。「訓練データ」もしくは「学習データ」と呼ばれるデータを使って学習し、学習結果を使って何らかのタスクをこなす。例えば過去のスパムメールを訓練データとして用いて学習し、スパムフィルタリングというタスクをこなす、といった事が可能となる。,2023-08-03 15:30:45
357,CloudWatchはEC2やRDSなどのAWSサービスやオンプレミスのサーバーなどを監視出来るサービスです。 各AWSリソースの変更をトリガーに何かアクションを起こしたり（CloudWatchイベント）、EC2のCPU使用率やディスクの読み取り量などを記録・監視する（CloudWatchメトリクス）ことが可能です。,2023-08-03 15:30:45
358,「Jetson Nano」はNVIDIA社が提供する小型でかつ低電力で動作する開発ボードです。「Jetson Nano」はNVIDIA社が提供するGPUを搭載しており、CUDAと呼ばれる開発環境が標準で搭載されています。Jetson　Nano は比較的処理が重い汎用的な処理を簡単に高速化することができるため、企業から研究機関まで幅広く使われています。,2023-08-03 15:30:45
359,remote.itとは、プライベートIP ネットワーク内のデバイスに対して、インターネット経由の遠隔アクセスを可能とするP2P（ピアツーピア）接続サービスです。,2023-08-03 15:30:45
360,iOS とは、Appleが開発および提供する、iPhoneとiPod touch向けのモバイルオペレーティングシステム（組み込みプラットフォーム）である。,2023-08-03 15:30:45
361,"HID (Human Interface Device) クラス対応デバイスとは、キーボードやマウスなど、パソコンと人間との間で情報をやり取りするときに使用する周辺機器で、USB Implementers Forum,Inc.が定めるHIDクラスに対応した機器のことです。",2023-08-03 15:30:45
362,SHAP（SHapley Additive exPlanations）は、機械学習モデルの解釈性を向上させるための手法やライブラリです。SHAPは、モデルの予測結果を特徴量ごとにどの程度説明できるかを評価するために、シャプリー値（Shapley values）というゲーム理論から派生した概念を用いています。,2023-08-03 15:30:45
363,機能拡張ではソフトウェアに機能を追加する様々な方法について記述する。,2023-08-03 15:30:45
364,買（い）物 とは、品物を買うこと。,2023-08-03 15:30:45
365,VRChat（VRチャット）はGraham GaylorとJesse Joudreyによって開発され、アメリカ合衆国の企業であるVRChat Inc.によって運営が行われているソーシャルVRプラットフォームである。,2023-08-03 15:30:45
366,アイコン は、物事を簡単な絵柄で記号化して表現するもの。アメリカの哲学者パースによる記号の三分類の一つ。コンピュータ上の記号表記を指すことが多い。アイコンは「εικών」の中世・現代ギリシア語での読み「イコン」を「icon」とラテン文字に転写したものの英語読みである。,2023-08-03 15:30:45
367,大学の学生。,2023-08-03 15:30:45
368,Babylon.jsは、HTML5によりWebブラウザで3Dグラフィックスを表示できる、JavaScriptライブラリを使ったリアルタイム3Dエンジン。 Microsoftの技術者により開発されオープンソースとしてGitHubで公開、Apache License 2.0で配布されている。,2023-08-03 15:30:45
369,ブストリーミングおよび録画ソフトウェアです。OBSアプリは、コンピュータ画面の録画やライブストリーミング、Webカメラ映像のキャプチャなどを行うために使用されます。主にゲーム実況やチュートリアルの作成、ウェビナーやライブ配信など、さまざまな用途で利用されています。,2023-08-03 15:30:45
370,"AMDはAdvanced Micro Devices , Inc. （アドバンスト・マイクロ・デバイセズ）の略で、1969年にジェリー・サンダースによって設立された市場シェア世界第2位の半導体素子メーカーです。 なおAMDは「エーエムディー」と読みます。",2023-08-03 15:30:45
371,キャリア［carrier］とはIT分野では、主に通信サービスを提供する事業者のことを指す。 電話会社、携帯電話会社など通信設備を所有して広範囲にわたりサービスを提供する事業者が該当する。 また、ISPなど他社から通信設備を借りてサービスを提供する事業者も含まれる。,2023-08-03 15:30:45
372,自分用メモは、個人的な記録や情報整理のために使われる手段です。,2023-08-03 15:30:45
373,スクラムマスター役割は「プロダクトオーナーのサポート」「開発メンバーのサポート」「インペディメント（障害物）を取り除く」などチーム全体を見回してプロジェクトが円滑に運営されるように幅広く業務を担当します。,2023-08-03 15:30:45
374,MVCモデルとは、プログラムを役割ごとにModel（モデル）・View（ビュー）・Controller（コントローラー）の3つに分けて管理するソフトウェア設計モデルのことです。 システムの保守性や生産性の向上を図ることができます。 Model・View・Controllerの頭文字を取ってMVCモデルと呼ばれます。,2023-08-03 15:30:45
375,「ドローン」は、無人航空機や遠隔操作飛行機（Remotely Piloted Aircraft System、RPAS）とも呼ばれる、人間が直接搭乗せずに遠隔地から操作する航空機のことを指します。ドローンは、空中写真撮影、ビデオ撮影、測量、調査、運搬、救助活動などさまざまな目的で使用される技術です。,2023-08-03 15:30:45
376,World Wide Web はインターネット上で提供されているハイパーテキストシステムである。Web、ウェブ、W3 とも呼ばれる。,2023-08-03 15:30:45
377,Progressive Web Appsの略で、特にスマートフォンやタブレットなどの携帯端末でユーザーが手軽にWebサイトを閲覧するためのアプリです。 アプリをタップするとアプリ専用に作られたWebサイトにアクセスします。 PWAはアプリストア以外でもインストールすることができ、ユーザーのホーム画面に表示されます。,2023-08-03 15:30:45
378,ショートコーディングとは、プログラムのソースコードがどれだけ短く書けるか、「1バイトでも短く」データ構造・アルゴリズム・処理系の観点から探求することです。 ショートコーディングを行うことで、プログラミングの思考方法や本質を学ぶことができます。,2023-08-03 15:30:45
